pro_code,pro_name,city_clean,is_beijing,is_shanghai,male,birth_year,age,hs_residence,is_han,high_school,junior_college,bachelor,graduate,rural,Migrate,Migrate_1,Migrate_2,Migrate_3,migration_year,migration_interval,marriage,employed,income_total_m,exp_total_m,food_exp_m,income_to_home,rent_m,income_total_m_win,exp_total_m_win,food_exp_m_win,income_to_home_win,rent_m_win,employment_category,employment_group,workdays_w,workhours_d,hours_per_week,hours_per_week_filled,marriage_year,length_marriage,kids_number,birth_here,Pension_Insurance,Medical_Insurance,Work_Insurance,Unemploy_Insurance,Maternity_Insurance,Housing_Fund,Happiness,year,pro_name_true,English_name,lowest_temp(Jan)_a,average_temp_a,highest_temp(July)_a,precipitation(mm)_a,gdp per capita(k)_a,unemployment(%)_a,education_budget(10k)_a,marriage(10k)_a,population(10k)_a,Medical technicians per 10k_a,road_length_per_10K (km)_a,manageable_income_per_capita_a,lowest_temp(Jan)_b,average_temp_b,highest_temp(July)_b,precipitation(mm)_b,gdp per capita(k)_b,unemployment(%)_b,education_budget(10k)_b,marriage(10k)_b,population(10k)_b,Medical technicians per 10k_b,road_length_per_10K (km)_b,manageable_income_per_capita_b,gdp_before_move,gdp_after_move
12,天津市,天津市,0,0,0,1972,39,34.0,1,1,0,0,0,1,1,1,0,0,2005,6,1,1,3500.0,2000.0,400.0,1000.0,700.0,3500,2000,400,1000,700.0,other,informal,,,,0.0,1993.0,18,1,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,3.02,18.5,33.68,1613.4,41.2,3.2,10457811.0,79.89,5997.0,44.0,3.9573394079340884,16796.0,9153.221483130399,4125.331384368811
12,天津市,天津市,0,0,1,1981,30,61.0,1,1,0,0,0,1,1,1,0,0,2003,8,1,0,3500.0,2000.0,500.0,1000.0,450.0,3500,2000,500,1000,450.0,private_enterprise,formal,7.0,12.0,84.0,84.0,2001.0,10,1,0,0,0,0,0,0,0,10,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-3.69,15.1,31.79,640.8,48.4,3.3,9101672.0,38.12,3677.0,48.0,6.578322833185815,12371.0,9153.221483130399,3045.134172172343
12,天津市,天津市,0,0,0,1986,25,51.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,4000.0,1800.0,450.0,1500.0,750.0,4000,1800,450,1500,750.0,other,informal,,,,0.0,2006.0,5,1,1,0,0,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,4.58,18.0,28.01,1025.0,38.5,4.2,14508458.0,77.42,936.0,56.0,36.452177766850745,17476.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,0,1990,21,13.0,1,1,0,0,0,0,1,1,0,0,1996,15,1,1,3500.0,1200.0,500.0,500.0,,3500,1200,500,500,0.0,other,informal,,,,0.0,,0,0,0,0,0,0,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,1666.655640168333
12,天津市,天津市,0,0,1,1979,32,13.0,1,1,0,0,0,1,1,1,0,0,1990,21,1,1,6200.0,2500.0,800.0,500.0,400.0,6200,2500,800,500,400.0,private_enterprise,formal,6.0,8.0,48.0,48.0,2002.0,9,1,0,1,1,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,1141.547577838864
12,天津市,天津市,0,0,1,1970,41,42.0,1,1,0,0,0,1,1,1,0,0,1997,14,1,1,6000.0,2500.0,800.0,2000.0,300.0,6000,2500,800,2000,300.0,private_enterprise,formal,7.0,12.0,84.0,84.0,1994.0,17,2,0,0,0,0,0,0,0,10,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,2.13,17.6,32.29,1161.0,54.0,3.1,9874547.0,62.19,5816.0,58.0,4.654409146193935,18283.0,9153.221483130399,1725.135427361524
12,天津市,天津市,0,0,0,1979,32,34.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,3000.0,1200.0,500.0,0.0,200.0,3000,1200,500,0,200.0,other,informal,,,,0.0,1995.0,16,2,0,0,0,0,0,0,0,10,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,3.02,18.5,33.68,1613.4,41.2,3.2,10457811.0,79.89,5997.0,44.0,3.9573394079340884,16796.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,0,1981,30,15.0,1,1,0,0,0,1,1,1,0,0,2000,11,1,1,4300.0,1500.0,800.0,0.0,,4300,1500,800,0,0.0,public_sector,formal,6.0,8.0,48.0,48.0,2003.0,8,1,1,1,1,1,1,1,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-29.16,0.0,26.08,351.9,54.9,3.6,6393778.0,21.68,3827.0,67.0,15.027164605899571,15837.0,9153.221483130399,2148.378596847247
12,天津市,天津市,0,0,0,1971,40,37.0,1,1,0,0,0,1,1,1,0,0,2005,6,1,0,2000.0,1100.0,500.0,0.0,600.0,2000,1100,500,0,600.0,other,informal,,,,0.0,1993.0,18,1,0,0,0,0,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,4125.331384368811
12,天津市,天津市,0,0,1,1976,35,22.0,1,1,0,0,0,1,1,1,0,0,2003,8,1,0,2500.0,1600.0,800.0,0.0,800.0,2500,1600,800,0,800.0,casual_worker,informal,7.0,10.0,70.0,70.0,1998.0,13,2,1,0,0,0,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-18.67,5.8,26.31,531.4,39.5,3.4,5353180.0,23.52,3608.0,55.0,6.167247739832114,17404.0,9153.221483130399,3045.134172172343
12,天津市,天津市,0,0,0,1969,42,61.0,1,1,0,0,0,1,1,1,0,0,1997,14,0,0,2000.0,1300.0,500.0,0.0,800.0,2000,1300,500,0,800.0,self_employed,self_employed,,,,0.0,1993.0,18,1,0,0,0,0,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-3.69,15.1,31.79,640.8,48.4,3.3,9101672.0,38.12,3677.0,48.0,6.578322833185815,12371.0,9153.221483130399,1725.135427361524
12,天津市,天津市,0,0,1,1995,16,37.0,1,1,0,0,0,1,1,1,0,0,1998,13,1,0,2000.0,1400.0,500.0,0.0,680.0,2000,1400,500,0,680.0,other,informal,,,,0.0,,0,0,0,0,0,0,0,0,0,15,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,1781.835819624081
12,天津市,天津市,0,0,0,1986,25,37.0,1,1,0,0,0,1,1,1,0,0,2006,5,1,1,6500.0,2500.0,1200.0,3000.0,400.0,6500,2500,1200,3000,400.0,private_enterprise,formal,6.0,8.0,48.0,48.0,2007.0,4,1,0,0,0,0,0,0,0,13,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,1,1967,44,15.0,0,1,0,0,0,1,1,1,0,0,1998,13,1,1,6500.0,3500.0,1500.0,2000.0,400.0,6500,3500,1500,2000,400.0,public_sector,formal,6.0,8.0,48.0,48.0,1990.0,21,2,0,1,1,1,1,1,1,13,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-29.16,0.0,26.08,351.9,54.9,3.6,6393778.0,21.68,3827.0,67.0,15.027164605899571,15837.0,9153.221483130399,1781.835819624081
12,天津市,天津市,0,0,1,1975,36,41.0,1,1,0,0,0,1,1,1,0,0,1996,15,1,1,8000.0,4400.0,2000.0,2000.0,700.0,8000,4400,2000,2000,700.0,private_enterprise,formal,7.0,12.0,84.0,84.0,1996.0,15,2,1,1,1,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-3.69,15.1,31.79,640.8,39.8,3.0,16385611.0,117.58,9645.0,52.0,3.9215300951211325,15695.0,9153.221483130399,1666.655640168333
12,天津市,天津市,0,0,0,1970,41,15.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,3400.0,1300.0,750.0,18000.0,200.0,3400,1300,750,11000,200.0,casual_worker,informal,7.0,14.0,98.0,98.0,1990.0,21,2,0,0,0,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-29.16,0.0,26.08,351.9,54.9,3.6,6393778.0,21.68,3827.0,67.0,15.027164605899571,15837.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,1,1960,51,13.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,3400.0,1600.0,850.0,500.0,280.0,3400,1600,850,500,280.0,public_sector,formal,7.0,12.0,84.0,84.0,1982.0,29,2,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,1,1974,37,37.0,1,1,0,0,0,1,1,1,0,0,2006,5,1,1,4500.0,2200.0,1300.0,1000.0,270.0,4500,2200,1300,1000,270.0,casual_worker,informal,7.0,12.0,84.0,84.0,2004.0,7,1,0,0,0,0,0,0,0,9,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,1,1976,35,35.0,1,1,0,0,0,1,1,1,0,0,1998,13,1,0,14000.0,4500.0,2000.0,10000.0,,9000,4500,2000,10000,0.0,employer,self_employed,,,,0.0,2000.0,11,2,0,0,0,0,0,0,0,8,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,11.16,22.4,32.21,1617.9,70.2,3.5,8928771.0,37.53,3945.0,54.0,5.744134982101447,23331.0,9153.221483130399,1781.835819624081
12,天津市,天津市,0,0,0,1979,32,41.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,4000.0,2000.0,1500.0,2000.0,200.0,4000,2000,1500,2000,200.0,casual_worker,informal,7.0,10.0,70.0,70.0,2007.0,4,1,0,0,0,0,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-3.69,15.1,31.79,640.8,39.8,3.0,16385611.0,117.58,9645.0,52.0,3.9215300951211325,15695.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,0,1976,35,13.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,2600.0,2050.0,1850.0,500.0,150.0,2600,2050,1850,500,150.0,other,informal,,,,0.0,2004.0,7,2,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,1,1979,32,13.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,0,2700.0,2000.0,1300.0,500.0,240.0,2700,2000,1300,500,240.0,casual_worker,informal,7.0,14.0,98.0,98.0,2001.0,10,2,0,0,0,0,0,0,0,13,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,1,1972,39,13.0,1,1,0,0,0,1,1,1,0,0,1998,13,1,0,12000.0,4000.0,2600.0,1000.0,300.0,9000,4000,2000,1000,300.0,self_employed,self_employed,,,,0.0,2004.0,7,3,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,1781.835819624081
12,天津市,天津市,0,0,1,1982,29,13.0,1,1,0,0,0,1,1,1,0,0,2002,9,1,1,3700.0,2200.0,1400.0,500.0,270.0,3700,2200,1400,500,270.0,self_employed,self_employed,,,,0.0,2005.0,6,1,0,0,0,0,0,0,0,10,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,2587.16100081039
12,天津市,天津市,0,0,1,1978,33,35.0,1,1,0,0,0,1,1,1,0,0,2005,6,1,1,8000.0,2200.0,1500.0,5000.0,,8000,2200,1500,5000,0.0,self_employed,self_employed,,,,0.0,2003.0,8,1,0,0,0,0,0,0,0,8,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,11.16,22.4,32.21,1617.9,70.2,3.5,8928771.0,37.53,3945.0,54.0,5.744134982101447,23331.0,9153.221483130399,4125.331384368811
12,天津市,天津市,0,0,0,1980,31,37.0,1,1,0,0,0,1,1,1,0,0,2006,5,1,1,3200.0,1550.0,900.0,5000.0,200.0,3200,1550,900,5000,200.0,other,informal,,,,0.0,2003.0,8,1,0,0,0,0,0,0,0,14,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,1,1968,43,41.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,3600.0,2200.0,1500.0,1000.0,200.0,3600,2200,1500,1000,200.0,self_employed,self_employed,,,,0.0,1992.0,19,1,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-3.69,15.1,31.79,640.8,39.8,3.0,16385611.0,117.58,9645.0,52.0,3.9215300951211325,15695.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,0,1972,39,34.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,3800.0,2400.0,1800.0,1000.0,260.0,3800,2400,1800,1000,260.0,other,informal,,,,0.0,1995.0,16,2,0,0,0,0,0,0,0,10,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,3.02,18.5,33.68,1613.4,41.2,3.2,10457811.0,79.89,5997.0,44.0,3.9573394079340884,16796.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,0,1978,33,37.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,3600.0,2000.0,1400.0,1000.0,240.0,3600,2000,1400,1000,240.0,other,informal,,,,0.0,2000.0,11,1,0,0,0,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,0,1981,30,62.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,2800.0,2100.0,1500.0,1000.0,250.0,2800,2100,1500,1000,250.0,other,informal,,,,0.0,2003.0,8,1,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-14.96,8.2,29.26,88.4,26.9,2.2,5181631.0,20.18,4653.0,44.0,5.698520334775857,13772.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,1,1978,33,42.0,1,1,0,0,0,1,1,1,0,0,2004,7,1,1,3400.0,1600.0,900.0,3000.0,220.0,3400,1600,900,3000,220.0,casual_worker,informal,7.0,11.0,77.0,77.0,2000.0,11,1,0,0,0,0,0,0,0,13,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,2.13,17.6,32.29,1161.0,54.0,3.1,9874547.0,62.19,5816.0,58.0,4.654409146193935,18283.0,9153.221483130399,3508.457973135601
12,天津市,天津市,0,0,0,1980,31,51.0,1,1,0,0,0,1,1,1,0,0,2006,5,1,1,3800.0,2000.0,1600.0,5000.0,210.0,3800,2000,1600,5000,210.0,other,informal,,,,0.0,2003.0,8,1,0,0,0,0,0,0,0,12,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,4.58,18.0,28.01,1025.0,38.5,4.2,14508458.0,77.42,936.0,56.0,36.452177766850745,17476.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,1,1967,44,43.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,4200.0,2500.0,1800.0,1000.0,260.0,4200,2500,1800,1000,260.0,private_enterprise,formal,7.0,10.0,70.0,70.0,1990.0,21,1,0,0,0,0,0,0,0,10,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,2.51,17.4,32.34,1220.8,44.8,4.1,11285463.0,62.2,6611.0,51.0,2.890957443064636,17622.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,1,1976,35,34.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,0,3200.0,2400.0,1800.0,1000.0,280.0,3200,2400,1800,1000,280.0,casual_worker,informal,7.0,10.0,70.0,70.0,1999.0,12,2,0,0,0,0,0,0,0,10,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,3.02,18.5,33.68,1613.4,41.2,3.2,10457811.0,79.89,5997.0,44.0,3.9573394079340884,16796.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,0,1970,41,34.0,1,1,0,0,0,1,1,1,0,0,2006,5,1,1,3800.0,2500.0,2000.0,1000.0,280.0,3800,2500,2000,1000,280.0,private_enterprise,formal,7.0,8.0,56.0,56.0,1993.0,18,2,0,0,0,0,0,0,0,10,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,3.02,18.5,33.68,1613.4,41.2,3.2,10457811.0,79.89,5997.0,44.0,3.9573394079340884,16796.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,0,1975,36,37.0,1,1,0,0,0,1,1,1,0,0,2001,10,1,1,5000.0,1200.0,500.0,200.0,500.0,5000,1200,500,200,500.0,self_employed,self_employed,,,,0.0,1998.0,13,1,0,0,1,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,2384.857546808384
12,天津市,天津市,0,0,1,1976,35,37.0,1,1,0,0,0,1,1,1,0,0,2003,8,1,1,5000.0,1000.0,500.0,2000.0,260.0,5000,1000,500,2000,260.0,private_enterprise,formal,5.0,8.0,40.0,40.0,2000.0,11,2,0,0,0,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,3045.134172172343
12,天津市,天津市,0,0,1,1973,38,34.0,1,1,0,0,0,1,1,1,0,0,2004,7,1,1,4000.0,1000.0,500.0,2000.0,250.0,4000,1000,500,2000,250.0,private_enterprise,formal,5.0,8.0,40.0,40.0,1998.0,13,2,0,0,1,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,3.02,18.5,33.68,1613.4,41.2,3.2,10457811.0,79.89,5997.0,44.0,3.9573394079340884,16796.0,9153.221483130399,3508.457973135601
12,天津市,天津市,0,0,1,1975,36,37.0,1,1,0,0,0,1,1,1,0,0,1997,14,1,1,7000.0,2300.0,1000.0,2000.0,1300.0,7000,2300,1000,2000,1300.0,self_employed,self_employed,,,,0.0,2000.0,11,1,1,0,0,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,1725.135427361524
12,天津市,天津市,0,0,1,1971,40,37.0,1,0,1,0,0,1,1,1,0,0,1998,13,1,1,8000.0,2000.0,1000.0,4000.0,,8000,2000,1000,4000,0.0,private_enterprise,formal,5.0,8.0,40.0,40.0,1996.0,15,1,1,1,1,1,1,1,1,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,1781.835819624081
12,天津市,天津市,0,0,1,1970,41,13.0,1,1,0,0,0,1,1,1,0,0,2000,11,1,1,6000.0,1500.0,500.0,1000.0,1000.0,6000,1500,500,1000,1000.0,self_employed,self_employed,,,,0.0,1993.0,18,2,0,0,0,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-7.47,13.1,31.42,532.1,37.3,3.6,10861672.0,66.13,2449.0,62.0,16.69491740350928,20559.0,9153.221483130399,2148.378596847247
12,天津市,天津市,0,0,0,1982,29,37.0,1,1,0,0,0,1,1,1,0,0,2007,4,1,1,3500.0,1000.0,400.0,1000.0,300.0,3500,1000,400,1000,300.0,casual_worker,informal,7.0,8.0,56.0,56.0,2006.0,5,1,0,0,1,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,5286.987750419981
12,天津市,天津市,0,0,0,1972,39,37.0,1,1,0,0,0,1,1,1,0,0,2006,5,1,1,5000.0,1500.0,700.0,2000.0,600.0,5000,1500,700,2000,600.0,private_enterprise,formal,5.0,8.0,40.0,40.0,1996.0,15,2,0,0,1,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,4557.758297268083
12,天津市,天津市,0,0,0,1971,40,37.0,1,1,0,0,0,1,1,1,0,0,2003,8,1,1,3000.0,1000.0,500.0,500.0,300.0,3000,1000,500,500,300.0,private_enterprise,formal,5.0,8.0,40.0,40.0,1999.0,12,2,0,0,1,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,3045.134172172343
12,天津市,天津市,0,0,1,1974,37,37.0,1,1,0,0,0,1,1,1,0,0,1992,19,1,1,4000.0,1500.0,500.0,500.0,650.0,4000,1500,500,500,650.0,self_employed,self_employed,,,,0.0,1994.0,17,2,1,0,0,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,1141.547577838864
12,天津市,天津市,0,0,1,1969,42,42.0,1,1,0,0,0,1,1,1,0,0,2000,11,1,1,5000.0,2000.0,1000.0,500.0,1000.0,5000,2000,1000,500,1000.0,self_employed,self_employed,,,,0.0,1991.0,20,1,0,0,0,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,2.13,17.6,32.29,1161.0,54.0,3.1,9874547.0,62.19,5816.0,58.0,4.654409146193935,18283.0,9153.221483130399,2148.378596847247
12,天津市,天津市,0,0,0,1971,40,37.0,1,1,0,0,0,1,1,1,0,0,2003,8,1,1,5000.0,2000.0,1000.0,1000.0,,5000,2000,1000,1000,0.0,self_employed,self_employed,,,,0.0,1996.0,15,3,0,0,0,0,0,0,0,11,2011,天津市,Tianjin,-7.47,13.1,31.42,532.1,78.7,3.5,6326265.0,9.94,1429.0,56.0,8.919472365856628,28832.0,-2.91,13.4,28.45,664.0,58.3,3.3,18847752.0,83.18,9808.0,62.0,5.56129294835744,20864.0,9153.221483130399,3045.134172172343
